fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_scaled,volatile_scaled,sulphates_scaled,citric_acid_scaled,alc_minus_volatile_scaled
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,0.2615384615384615,0.19863013698630133,0.18562874251497005,0.31,0.06290832455216017
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,0.40000000000000013,0.1643835616438356,0.2335329341317365,0.32,0.23561643835616453
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,0.5230769230769232,0.3424657534246575,0.33532934131736536,0.12,0.1806111696522657
9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,5,0.32307692307692304,0.19863013698630133,0.13772455089820365,0.37,0.12444678609062171
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,0.40000000000000013,0.1643835616438356,0.2335329341317365,0.32,0.23561643835616453
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,0.5230769230769232,0.3424657534246575,0.33532934131736536,0.12,0.1806111696522657
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,0.2615384615384615,0.19863013698630133,0.18562874251497005,0.31,0.06290832455216017
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,0.4307692307692308,0.23972602739726023,0.281437125748503,0.27,0.19104320337197056
8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,7,0.40000000000000013,0.0684931506849315,0.32335329341317365,0.36,0.33150684931506863
9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6,0.2769230769230768,0.0821917808219178,0.3413173652694611,0.33,0.19473129610115902
8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4,0.12307692307692308,0.3767123287671233,0.155688622754491,0.19,-0.2536354056902002
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,0.4307692307692308,0.23972602739726023,0.281437125748503,0.27,0.19104320337197056
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7,0.5538461538461539,0.14383561643835616,0.2395209580838323,0.38,0.4100105374077977
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,0.32307692307692304,0.33561643835616434,0.2395209580838323,0.01,-0.012539515279241298
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,0.2153846153846155,0.33561643835616434,0.1916167664670659,0.01,-0.12023182297154883
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,6,0.1692307692307693,0.1917808219178082,0.155688622754491,0.29,-0.022550052687038913
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,0.2153846153846155,0.33561643835616434,0.1916167664670659,0.01,-0.12023182297154883
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,0.32307692307692304,0.33561643835616434,0.2395209580838323,0.01,-0.012539515279241298
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,0.5230769230769232,0.1232876712328767,0.2335329341317365,0.38,0.3997892518440465
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,0.5230769230769232,0.1232876712328767,0.2335329341317365,0.38,0.3997892518440465
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,4,0.3076923076923077,0.3493150684931507,0.1616766467065868,0.5,-0.041622760800842984
7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,7,0.6923076923076923,0.1780821917808219,0.2335329341317365,0.38,0.5142255005268703
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,5,0.4615384615384617,0.2328767123287671,0.125748502994012,0.17,0.22866174920969456
9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,7,0.6153846153846154,0.14383561643835616,0.2574850299401198,0.52,0.47154899894625923
9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,7,0.6307692307692307,0.10273972602739725,0.1137724550898204,0.49,0.5280295047418335
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,7,0.24615384615384617,0.21232876712328763,0.18562874251497005,0.4,0.033825079030558536
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,7,0.19999999999999996,0.2602739726027397,0.1616766467065868,0.34,-0.060273972602739756
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7,0.5692307692307692,0.1232876712328767,0.18562874251497005,0.49,0.4459430979978925
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,7,0.41538461538461546,0.2191780821917808,0.27544910179640725,0.42,0.19620653319283465
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,7,0.5538461538461539,0.2191780821917808,0.39520958083832336,0.58,0.33466807165437307
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,0.6153846153846154,0.10958904109589043,0.17365269461077845,0.48,0.505795574288725
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,0.5384615384615385,0.0,0.2574850299401198,0.45,0.5384615384615385
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,0.5384615384615385,0.0,0.2574850299401198,0.45,0.5384615384615385
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,0.5384615384615385,0.0,0.2574850299401198,0.45,0.5384615384615385
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,0.6153846153846154,0.10958904109589043,0.17365269461077845,0.48,0.505795574288725
8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,0.68,11.2,7,0.4307692307692308,0.13013698630136986,0.2095808383233533,0.4,0.30063224446786097
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,7,0.5692307692307692,0.15068493150684933,0.21556886227544905,0.48,0.41854583772391984
7.6,0.43,0.4,2.7,0.082,6.0,11.0,0.99538,3.44,0.54,12.2,6,0.5846153846153845,0.21232876712328763,0.125748502994012,0.4,0.3722866174920969
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5,0.3076923076923077,0.06164383561643835,0.2035928143712575,0.52,0.24604847207586936
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,6,0.44615384615384635,0.1643835616438356,0.17365269461077845,0.52,0.28177028451001074
9.5,0.37,0.52,2.0,0.088,12.0,51.0,0.99613,3.29,0.58,11.1,6,0.41538461538461546,0.17123287671232873,0.1497005988023952,0.52,0.24415173867228673
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7,0.44615384615384635,0.30821917808219174,0.2275449101796407,0.12,0.1379346680716546
8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,5,0.24615384615384617,0.32191780821917804,0.16766467065868265,0.05,-0.07576396206533187
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,6,0.41538461538461546,0.23972602739726023,0.31137724550898205,0.27,0.17565858798735523
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5,0.13846153846153864,0.30136986301369867,0.17365269461077845,0.14,-0.16290832455216003
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,5,0.1692307692307693,0.30821917808219174,0.21556886227544905,0.02,-0.13898840885142244
8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,6,0.4307692307692308,0.10273972602739725,0.21556886227544905,0.39,0.32802950474183357
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,6,0.41538461538461546,0.23972602739726023,0.31137724550898205,0.27,0.17565858798735523
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,6,0.40000000000000013,0.15068493150684933,0.3173652694610779,0.4,0.2493150684931508
9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,7,0.5384615384615385,0.1780821917808219,0.1497005988023952,0.41,0.36037934668071664
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,5,0.12307692307692308,0.3698630136986301,0.08982035928143708,0.2,-0.24678609062170703
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6,0.5846153846153845,0.1917808219178082,0.1616766467065868,0.43,0.39283456269757633
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,5,0.2769230769230768,0.30136986301369867,0.16766467065868265,0.09,-0.02444678609062184
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,0.3846153846153846,0.0958904109589041,0.32335329341317365,0.48,0.2887249736564805
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,0.3846153846153846,0.0958904109589041,0.32335329341317365,0.48,0.2887249736564805
10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,7,0.49230769230769234,0.1780821917808219,0.1916167664670659,0.5,0.3142255005268704
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,5,0.3538461538461537,0.15068493150684933,0.17964071856287425,0.44,0.20316122233930436
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7,0.5692307692307692,0.14383561643835616,0.17365269461077845,0.41,0.425395152792413
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,0.15384615384615397,0.19863013698630133,0.1137724550898204,0.3,-0.044783983140147365
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,0.15384615384615397,0.19863013698630133,0.1137724550898204,0.3,-0.044783983140147365
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,5,0.10769230769230775,0.32191780821917804,0.10179640718562874,0.29,-0.21422550052687028
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7,0.44615384615384635,0.1917808219178082,0.09580838323353294,0.32,0.25437302423603814
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,0.3076923076923077,0.226027397260274,0.17964071856287425,0.49,0.08166491043203372
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,0.32307692307692304,0.2602739726027397,0.2275449101796407,0.3,0.06280295047418333
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,0.24615384615384617,0.5068493150684931,0.17365269461077845,0.26,-0.2606954689146469
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,0.6923076923076923,0.273972602739726,0.2934131736526946,0.32,0.4183350895679663
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,0.32307692307692304,0.2602739726027397,0.2275449101796407,0.3,0.06280295047418333
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,0.3076923076923077,0.226027397260274,0.17964071856287425,0.49,0.08166491043203372
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,0.44615384615384635,0.3150684931506849,0.1497005988023952,0.0,0.13108535300316143
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7,0.4615384615384617,0.15068493150684933,0.1317365269461078,0.39,0.3108535300316123
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,0.15384615384615397,0.1643835616438356,0.10179640718562874,0.3,-0.010537407797681642
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,5,0.15384615384615397,0.18493150684931509,0.09580838323353294,0.12,-0.03108535300316112
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,0.3846153846153846,0.11986301369863012,0.10778443113772454,0.4,0.26475237091675446
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,5,0.15384615384615397,0.18493150684931509,0.09580838323353294,0.12,-0.03108535300316112
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,5,0.15384615384615397,0.15068493150684933,0.08982035928143708,0.28,0.0031612223393046313
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6,0.15384615384615397,0.1917808219178082,0.08982035928143708,0.1,-0.03793466807165424
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,5,0.15384615384615397,0.15068493150684933,0.08982035928143708,0.28,0.0031612223393046313
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5,0.15384615384615397,0.15753424657534243,0.059880239520958084,0.45,-0.0036880927291884635
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,0.2615384615384615,0.3287671232876712,0.17365269461077845,0.06,-0.06722866174920972
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,0.676923076923077,0.3698630136986301,0.17964071856287425,0.0,0.30706006322444684
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,0.676923076923077,0.3698630136986301,0.17964071856287425,0.0,0.30706006322444684
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,0.10769230769230775,0.4931506849315068,0.08982035928143708,0.34,-0.38545837723919907
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,0.6923076923076923,0.39041095890410954,0.1197604790419162,0.0,0.30189673340358275
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,0.476923076923077,0.21232876712328763,0.2335329341317365,0.3,0.2645943097997894
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,7,0.33846153846153837,0.15753424657534243,0.2934131736526946,0.38,0.18092729188619594
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,0.5076923076923077,0.11643835616438356,0.3053892215568863,0.33,0.3912539515279241
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,0.676923076923077,0.1643835616438356,0.1317365269461078,0.32,0.5125395152792414
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,0.2923076923076924,0.21232876712328763,0.125748502994012,0.29,0.07997892518440475
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,0.676923076923077,0.1643835616438356,0.1317365269461078,0.32,0.5125395152792414
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,0.5076923076923077,0.11643835616438356,0.3053892215568863,0.33,0.3912539515279241
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,0.5076923076923077,0.1232876712328767,0.3053892215568863,0.34,0.38440463645943096
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,0.5538461538461539,0.15753424657534243,0.2215568862275449,0.4,0.39631190727081145
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,5,0.3846153846153846,0.2602739726027397,0.2095808383233533,0.36,0.12434141201264487
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,0.6000000000000001,0.10958904109589043,0.1317365269461078,0.45,0.4904109589041097
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,0.3076923076923077,0.136986301369863,0.1317365269461078,0.31,0.1707060063224447
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,0.24615384615384617,0.6061643835616437,0.08982035928143708,0.15,-0.36001053740779754
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,0.24615384615384617,0.40410958904109584,0.1497005988023952,0.0,-0.15795574288724967
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,0.4307692307692308,0.3150684931506849,0.1497005988023952,0.16,0.11570073761854588
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6,0.4615384615384617,0.18493150684931509,0.3053892215568863,0.46,0.2766069546891466
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,0.6461538461538461,0.1780821917808219,0.25149700598802394,0.4,0.46807165437302417
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,0.6615384615384614,0.0410958904109589,0.06586826347305388,0.37,0.6204425711275026
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,0.6615384615384614,0.0410958904109589,0.06586826347305388,0.37,0.6204425711275026
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,0.3076923076923077,0.2602739726027397,0.16766467065868265,0.14,0.047418335089568
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,0.5384615384615385,0.1643835616438356,0.1197604790419162,0.66,0.37407797681770294
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,0.5384615384615385,0.1643835616438356,0.1197604790419162,0.66,0.37407797681770294
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,0.32307692307692304,0.2671232876712329,0.125748502994012,0.09,0.05595363540569015
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,0.6000000000000001,0.136986301369863,0.1317365269461078,0.42,0.4630136986301371
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,0.32307692307692304,0.3150684931506849,0.13772455089820365,0.01,0.008008429926238125
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,0.3076923076923077,0.48630136986301364,0.1616766467065868,0.0,-0.17860906217070593
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,0.6461538461538461,0.13013698630136986,0.13772455089820365,0.32,0.5160168598524763
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,0.49230769230769234,0.46232876712328763,0.1137724550898204,0.0,0.029978925184404703
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,6,0.2615384615384615,0.15068493150684933,0.125748502994012,0.21,0.11085353003161216
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,0.32307692307692304,0.3150684931506849,0.13772455089820365,0.01,0.008008429926238125
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7,0.476923076923077,0.32191780821917804,0.1317365269461078,0.0,0.15500526870389897
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7,0.40000000000000013,0.2945205479452055,0.1497005988023952,0.01,0.10547945205479464
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,0.18461538461538463,0.47945205479452047,0.1197604790419162,0.0,-0.29483667017913584
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,6,0.3076923076923077,0.30821917808219174,0.155688622754491,0.08,-0.0005268703898840266
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,0.19999999999999996,0.42808219178082185,0.08383233532934128,0.18,-0.2280821917808219
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,0.33846153846153837,0.17123287671232873,0.1916167664670659,0.34,0.16722866174920964
7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,7,0.6307692307692307,0.13013698630136986,0.155688622754491,0.34,0.5006322444678609
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5,0.12307692307692308,0.5410958904109588,0.13772455089820365,0.1,-0.41801896733403576
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,0.6461538461538461,0.19863013698630133,0.26347305389221565,0.41,0.44752370916754475
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0.41538461538461546,0.2602739726027397,0.29940119760479045,0.21,0.15511064278187575
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,5,0.2769230769230768,0.5787671232876712,0.2035928143712575,0.0,-0.3018440463645944
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,0.2153846153846155,0.25342465753424653,0.18562874251497005,0.19,-0.038040042149631026
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0.41538461538461546,0.2602739726027397,0.29940119760479045,0.21,0.15511064278187575
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7,0.3846153846153846,0.18493150684931509,0.28742514970059885,0.41,0.1996838777660695
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,0.5846153846153845,0.18493150684931509,0.17365269461077845,0.33,0.39968387776606945
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,0.4615384615384617,0.2191780821917808,0.1497005988023952,0.0,0.24236037934668087
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,0.3538461538461537,0.452054794520548,0.17365269461077845,0.0,-0.09820864067439428
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,0.3076923076923077,0.21232876712328763,0.18562874251497005,0.17,0.09536354056902008
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,0.3846153846153846,0.25342465753424653,0.2694610778443114,0.36,0.13119072708113805
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,0.36923076923076925,0.2602739726027397,0.26347305389221565,0.36,0.10895679662802954
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,0.3076923076923077,0.21232876712328763,0.18562874251497005,0.17,0.09536354056902008
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,0.12307692307692308,0.2328767123287671,0.6047904191616768,0.59,-0.10979978925184403
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,0.6923076923076923,0.3321917808219178,0.1317365269461078,0.05,0.3601159114857745
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,0.6615384615384614,0.14383561643835616,0.26347305389221565,0.42,0.5177028451001052
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,0.10769230769230775,0.3561643835616438,0.17365269461077845,0.27,-0.24847207586933606
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,0.10769230769230775,0.3561643835616438,0.17365269461077845,0.27,-0.24847207586933606
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,0.5692307692307692,0.2465753424657534,0.155688622754491,0.53,0.3226554267650158
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,0.10769230769230775,0.2054794520547945,0.1437125748502994,0.25,-0.09778714436248676
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,0.49230769230769234,0.2808219178082192,0.2574850299401198,0.57,0.21148577449947314
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,0.5692307692307692,0.2465753424657534,0.155688622754491,0.53,0.3226554267650158
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,0.23076923076923084,0.07534246575342465,0.2215568862275449,0.57,0.15542676501580618
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,0.6307692307692307,0.1917808219178082,0.21556886227544905,0.5,0.43898840885142254
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,0.4615384615384617,0.1780821917808219,0.18562874251497005,0.44,0.28345626975763977
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,0.5230769230769232,0.11643835616438356,0.17964071856287425,0.65,0.40663856691253963
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,0.5230769230769232,0.42465753424657526,0.1437125748502994,0.09,0.09841938883034795
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,0.2769230769230768,0.33561643835616434,0.1616766467065868,0.18,-0.05869336143308751
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,0.6307692307692307,0.273972602739726,0.2335329341317365,0.08,0.35679662802950474
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,0.3846153846153846,0.13013698630136986,0.29940119760479045,0.53,0.25447839831401475
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,0.3846153846153846,0.13013698630136986,0.29940119760479045,0.53,0.25447839831401475
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,0.36923076923076925,0.3424657534246575,0.17365269461077845,0.35,0.026765015806111736
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,0.41538461538461546,0.14383561643835616,0.33532934131736536,0.45,0.2715489989462593
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,0.12307692307692308,0.4452054794520548,0.1497005988023952,0.2,-0.3221285563751317
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6,0.1692307692307693,0.15753424657534243,0.1497005988023952,0.26,0.011696522655426866
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,0.3538461538461537,0.3424657534246575,0.1497005988023952,0.33,0.011380400421496184
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,0.12307692307692308,0.4452054794520548,0.1497005988023952,0.2,-0.3221285563751317
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7,0.2769230769230768,0.08904109589041095,0.3173652694610779,0.34,0.18788198103266587
